text,dimensions,clean_text,num_words,num_caps_words,capital_ratio,num_exclamations,sentiment_score_test,sentiment_score
"WOOD BURNING
STOVES
STAY WARM
THIS WINTER
High quality wood
burning stoves at
an affordable price
FREE
SHIPPING
SHOP NOW rockfordchimneysupply.com","(300, 250)",WOOD BURNING STOVES STAY WARM THIS WINTER High quality wood burning stoves at an affordable price FREE SHIPPING SHOP NOW rockfordchimneysupply.com,21.0,11.0,0.5238095238095238,0.0,,1.0
"66
Victorville Chevrolet
FIND NEW ROADS
CHEVROLET
2022 MODEL YEAR CLEARANCE
SILVERADO SUPERSTORE
EL
B","(970, 250)",66 Victorville Chevrolet FIND NEW ROADS CHEVROLET 2022 MODEL YEAR CLEARANCE SILVERADO SUPERSTORE EL B,15.0,10.0,0.6,0.0,,0.5
"State Farm
Don Gura
633 N. Main St.
Kendallville, IN 46755
Bus: 260-347-3276
dongura.net","(300, 250)","State Farm Don Gura 633 N. Main St. Kendallville, IN 46755 Bus: 260-347-3276 dongura.net",14.0,2.0,0.14285714285714285,0.0,,0.5
"Sale ends March 31st!
One-Month-Only
Window & Patio Door
Flash Sale
Renewal
by Andersen.
WINDOW REPLACEMENT in Andersen Company
The Better way to a Better Window","(300, 250)",Sale ends March 31st! One-Month-Only Window & Patio Door Flash Sale Renewal by Andersen. WINDOW REPLACEMENT in Andersen Company The Better way to a Better Window,26.0,2.0,0.07692307692307693,1.0,,1.0
"KALASHNIKOV
USA
FIREARMS
FOR EVERYONE
FREE SHIPPING
CODE: FREEDOM
SHOP FIREARMS","(970, 250)",KALASHNIKOV USA FIREARMS FOR EVERYONE FREE SHIPPING CODE: FREEDOM SHOP FIREARMS,11.0,11.0,0.6,0.0,,0.5
"GRAB TOP TITLES FOR
FREE!
(UP TO $100)
JUST PAY
SHIPPING & HANDLING
3.BOK MOXAZAROBARONALA
People allrecipes
The
Making
Queen
Bellertlomies
Better Homesank
e doit
YOURSELF
HARRY'S D'A
HOUSE
TAKE IT
OUTSIDE!
www
Shop Now →
UNDER
DE
20
GOLD YOUR
OUTDOOR
OASIS
PXLTIMO
PROST","(300, 600)",GRAB TOP TITLES FOR FREE! (UP TO $100) JUST PAY SHIPPING & HANDLING 3.BOK MOXAZAROBARONALA People allrecipes The Making Queen Bellertlomies Better Homesank e doit YOURSELF HARRY'S D'A HOUSE TAKE IT OUTSIDE! www Shop Now → UNDER DE 20 GOLD YOUR OUTDOOR OASIS PXLTIMO PROST,45.0,28.0,0.6,2.0,,0.5
"Wi
EV
Learn More
ALBANY MED Health System","(728, 90)",Wi EV Learn More ALBANY MED Health System,8.0,3.0,0.375,0.0,,0.5
Black Families Matter,"(728, 90)",Black Families Matter,3.0,0.0,0.0,0.0,,0.5
"123RF
Millions of Stunning Visuals
at Low Price + FREE One-click Editing Tools
START NOW","(728, 90)",123RF Millions of Stunning Visuals at Low Price + FREE One-click Editing Tools START NOW,15.0,4.0,0.26666666666666666,0.0,,1.0
"MORE
HOUSE
SCHOOL
KNIGHTSBRIDGE
A greenhouse... not a hothouse
Click here to book an Open Morning","(300, 250)",MORE HOUSE SCHOOL KNIGHTSBRIDGE A greenhouse... not a hothouse Click here to book an Open Morning,16.0,4.0,0.25,0.0,,0.5
"Say Hello
To Honey
beeRX
And goodbye
to fine lines
SHOP NOW","(300, 250)",Say Hello To Honey beeRX And goodbye to fine lines SHOP NOW,12.0,2.0,0.16666666666666666,0.0,,0.5
"TODAY'S
REFINANCE
RATE
15-Year Fixed Term
2.01%
No SSN Required
30-Year Fixed Term
2.42%*
Calculate
Payment
MORTGAGE.NET
*Terms & conditions apply.
NMLS #1912050 (nmisconsumeraccess.org)
1834","(160, 600)",TODAY'S REFINANCE RATE 15-Year Fixed Term 2.01% No SSN Required 30-Year Fixed Term 2.42%* Calculate Payment MORTGAGE.NET *Terms & conditions apply. NMLS #1912050 (nmisconsumeraccess.org) 1834,25.0,6.0,0.24,0.0,,0.5
"wrike
Do the best work
of your life.
Try Wrike","(728, 90)",wrike Do the best work of your life. Try Wrike,10.0,0.0,0.0,0.0,,1.0
"How
allta
de
TARGET IDENTIFIED:
KIRSTY, WAREHOUSE OPERATIVE","(300, 250)","How allta de TARGET IDENTIFIED: KIRSTY, WAREHOUSE OPERATIVE",8.0,5.0,0.6,0.0,,0.5
"An Easy Way to Make
Family Time a Priority from
Advent through Epiphany
ME
AgaCh
121
and
HP 25
expl
The ide
Learn More
Families Celebrate
2013023
Art&Cristas","(300, 250)",An Easy Way to Make Family Time a Priority from Advent through Epiphany ME AgaCh 121 and HP 25 expl The ide Learn More Families Celebrate 2013023 Art&Cristas,28.0,2.0,0.07142857142857142,0.0,,1.0
"PURPOSEFUL LIVING
Independent Living Assisted Living Inspiritás - Memory Care
8
ASHLEIGH
at Lansdowne™
Call (703) 345-6912 for a tour.","(300, 250)",PURPOSEFUL LIVING Independent Living Assisted Living Inspiritás - Memory Care 8 ASHLEIGH at Lansdowne™ Call (703) 345-6912 for a tour.,20.0,3.0,0.15,0.0,,0.5
"FOOD 4 LESS
SHOP TODAY!
2230 Biddle Rd, Medford | Open 24/7
Natural Foods
Organic Selections
Supplements","(728, 90)","FOOD 4 LESS SHOP TODAY! 2230 Biddle Rd, Medford | Open 24/7 Natural Foods Organic Selections Supplements",17.0,4.0,0.23529411764705882,1.0,,0.5
#NAME?,"(300, 250)",#NAME?,1.0,1.0,0.6,0.0,,0.5
"GOD
مادا
JETS
NFTS
G
at #19
SPECT SHE
Gew
SPECT
SPECT
SELECT","(728, 90)",GOD مادا JETS NFTS G at #19 SPECT SHE Gew SPECT SPECT SELECT,13.0,8.0,0.6,0.0,,0.5
"The new 2023 Sprinter
All-Wheel-Drive
LEARN MORE","(300, 250)",The new 2023 Sprinter All-Wheel-Drive LEARN MORE,7.0,2.0,0.2857142857142857,0.0,,0.5
"STREETFIGHTER V45
LEARN MORE
Push Forward
DUCATI","(300, 250)",STREETFIGHTER V45 LEARN MORE Push Forward DUCATI,7.0,5.0,0.6,0.0,,0.5
"Don't miss out!
Save up to 80% on
amazing baby products!
VIEW OFFERS
NEW OFFERS
ADDED WEEKLY SO
DON'T MISS OUT!","(970, 250)",Don't miss out! Save up to 80% on amazing baby products! VIEW OFFERS NEW OFFERS ADDED WEEKLY SO DON'T MISS OUT!,21.0,10.0,0.47619047619047616,3.0,,1.0
"Work With Kids
Earn Your Degree
For Free!
Learn More","(970, 250)",Work With Kids Earn Your Degree For Free! Learn More,10.0,0.0,0.0,1.0,,1.0
"DISCOUNT
MOTORS
We'll Match
Your Tax Refund
Up to $500
TWO LOCATIONS
CLICK HERE
FIND YOUR NEXT VEHICLE!
GP","(300, 250)",DISCOUNT MOTORS We'll Match Your Tax Refund Up to $500 TWO LOCATIONS CLICK HERE FIND YOUR NEXT VEHICLE! GP,19.0,11.0,0.5789473684210527,1.0,,0.5
"Disney
MIRRORVERSE
PLAY NOW
ODISNEY. CDISNEY/PIXAR.","(300, 600)",Disney MIRRORVERSE PLAY NOW ODISNEY. CDISNEY/PIXAR.,6.0,5.0,0.6,0.0,,0.5
"ebay Projects in the works?
motors
Get every part and accessory your ride needs.
Take a look →","(728, 90)",ebay Projects in the works? motors Get every part and accessory your ride needs. Take a look →,18.0,0.0,0.0,0.0,,0.5
"HINDS COUNTY
SHERIFF
RUNOFF DEBATE
PART 1 - 6:30PM ON WJTV
PART 2 - 7:00PM ON WJTV.COM
THURSDAY | NOVEMBER 18
MODERATED BY BYRON BROWN
Marshand Crisler & Tyree Jones
d2
NEWS","(728, 90)",HINDS COUNTY SHERIFF RUNOFF DEBATE PART 1 - 6:30PM ON WJTV PART 2 - 7:00PM ON WJTV.COM THURSDAY | NOVEMBER 18 MODERATED BY BYRON BROWN Marshand Crisler & Tyree Jones d2 NEWS,32.0,20.0,0.6,0.0,,0.5
"Canva extend
/* The _first_
Canva
Developers
event */
Register now","(300, 250)",Canva extend /* The _first_ Canva Developers event */ Register now,11.0,0.0,0.0,0.0,,0.5
"CARPET TILE* VINYL
HARDWOOD
RESIDENTIAL & COMMERCIAL
HEATICA
is
Turning
a house into
a home -
one room
at a time
HASTINGS Family owned
Floor Covering
since 1976
919 Salem St. Groveland, MA 978-521-8848
www.hastingsfloor.com","(300, 250)","CARPET TILE* VINYL HARDWOOD RESIDENTIAL & COMMERCIAL HEATICA is Turning a house into a home - one room at a time HASTINGS Family owned Floor Covering since 1976 919 Salem St. Groveland, MA 978-521-8848 www.hastingsfloor.com",35.0,9.0,0.2571428571428571,0.0,,0.5
"FANATICAL
GREAT PC GAMES.
FANTASTIC VALUE.
SHOP NOW
Trustpilot
*****
All trademarks are the property of their respective owners.","(300, 600)",FANATICAL GREAT PC GAMES. FANTASTIC VALUE. SHOP NOW Trustpilot ***** All trademarks are the property of their respective owners.,19.0,8.0,0.42105263157894735,0.0,,1.0
"GET A HEALTHIER
OUTLOOK ON
Listen to
Caring for Kids
CHILDHOOD on WJR 760 AM to Children's
you by Foundation
LISTEN NOW
CARING
KIDS","(728, 90)",GET A HEALTHIER OUTLOOK ON Listen to Caring for Kids CHILDHOOD on WJR 760 AM to Children's you by Foundation LISTEN NOW CARING KIDS,24.0,11.0,0.4583333333333333,0.0,,0.5
"NEXT
REGION
The Lima News
mahiom
N
ST. H
ST. H
TECHNICAL
LLC
NOMINATE Best Roofing
Company
US TODAY!","(300, 250)",NEXT REGION The Lima News mahiom N ST. H ST. H TECHNICAL LLC NOMINATE Best Roofing Company US TODAY!,19.0,9.0,0.47368421052631576,1.0,,0.5
"CAS 44 175
ETHANOL
LEARN MORE
UC San Diego","(970, 250)",CAS 44 175 ETHANOL LEARN MORE UC San Diego,9.0,5.0,0.5555555555555556,0.0,,0.5
"Smaller is Stronger!
New Generation 35-350W AC/DC SMPS - LM-R2 series
✓ Compact size ✓ Cost-effective
High quality
us CE CB
www
MORNSUNⓇ","(728, 90)",Smaller is Stronger! New Generation 35-350W AC/DC SMPS - LM-R2 series ✓ Compact size ✓ Cost-effective High quality us CE CB www MORNSUNⓇ,23.0,7.0,0.30434782608695654,1.0,,1.0
"Roofers Tested 17 Gutter Guards
(Here's What They Discovered)
Learn more","(300, 250)",Roofers Tested 17 Gutter Guards (Here's What They Discovered) Learn more,11.0,0.0,0.0,0.0,,0.5
"G
URA
Lightinthebox.com","(300, 250)",G URA Lightinthebox.com,3.0,1.0,0.3333333333333333,0.0,,0.5
"SWANN
AUCTION GALLERIES
19th & 20th Century Art:
Featuring Dada & Surrealism
At Auction March 23
Bid Now
Salvador Dalí, 1973. $7,000 to $10,000.","(970, 250)","SWANN AUCTION GALLERIES 19th & 20th Century Art: Featuring Dada & Surrealism At Auction March 23 Bid Now Salvador Dalí, 1973. $7,000 to $10,000.",24.0,3.0,0.125,0.0,,0.5
"DON'T TEXT
AND
SOOS pe
COUNCA
NHTSA","(300, 250)",DON'T TEXT AND SOOS pe COUNCA NHTSA,7.0,6.0,0.6,0.0,,0.5
"MORE WAYS TO
PLAY PRAIRIE
BAND
CASINO & RESORT.","(300, 250)",MORE WAYS TO PLAY PRAIRIE BAND CASINO & RESORT.,9.0,8.0,0.6,0.0,,0.5
"ASHLEY
update the look
of your updated space
shop now →","(970, 90)",ASHLEY update the look of your updated space shop now →,11.0,1.0,0.09090909090909091,0.0,,0.5
"Мимилли
приготу
THE SHOW
June 9-11, 2023
The Hilton Orange County Costa Mesa, CA","(336, 280)","Мимилли приготу THE SHOW June 9-11, 2023 The Hilton Orange County Costa Mesa, CA",14.0,3.0,0.21428571428571427,0.0,,0.5
"ASHLEY
baby & kids
nesting in
progress
shop baby →
E","(160, 600)",ASHLEY baby & kids nesting in progress shop baby → E,11.0,1.0,0.09090909090909091,0.0,,0.5
"CANTWELL
MATTRESS CO.
Voted #1 Mattress Store
in San Antonio","(300, 250)",CANTWELL MATTRESS CO. Voted #1 Mattress Store in San Antonio,10.0,3.0,0.3,0.0,,0.5
"Get a return rate that's great for your business!
Campaign Period: 5 January 2023 until 30 June 2023
Terms and conditions apply.
A PIDM member
Protected by PIDM up to RM250,000 for each depositor.
Byw
SCA
2.20
CD AmBank
CLICK HERE
for more info
AmBank Islamic","(728, 90)","Get a return rate that's great for your business! Campaign Period: 5 January 2023 until 30 June 2023 Terms and conditions apply. A PIDM member Protected by PIDM up to RM250,000 for each depositor. Byw SCA 2.20 CD AmBank CLICK HERE for more info AmBank Islamic",46.0,7.0,0.15217391304347827,1.0,,1.0
"Proud to support
the community
► Fair housing reporting
and analysis
► Housing market
data and insights
TRIANGLE MLS™
MULTIPLE LISTING SERVICES","(300, 250)",Proud to support the community ► Fair housing reporting and analysis ► Housing market data and insights TRIANGLE MLS™ MULTIPLE LISTING SERVICES,22.0,5.0,0.22727272727272727,0.0,,1.0
"ACE HOTEL & SWIM CLUB
WITH MORE OOMPH","(728, 90)",ACE HOTEL & SWIM CLUB WITH MORE OOMPH,8.0,7.0,0.6,0.0,,0.5
"more answers
to your COVID-19
vaccine questions
Hartford
HealthCare","(300, 250)",more answers to your COVID-19 vaccine questions Hartford HealthCare,9.0,1.0,0.1111111111111111,0.0,,0.5
"Highly viewable, lightweight
video tailored to your site
Learn More","(320, 50)","Highly viewable, lightweight video tailored to your site Learn More",10.0,0.0,0.0,0.0,,1.0
"PREDATOR
TRITON SERIES
Dominating hardware
LEARN MORE
Intel® Core™
Processors
intel.
intel
intel.
CORE CORE CORE
15
17","(728, 90)",PREDATOR TRITON SERIES Dominating hardware LEARN MORE Intel® Core™ Processors intel. intel intel. CORE CORE CORE 15 17,18.0,8.0,0.4444444444444444,0.0,,0.5
AntennawEB.org CONNECTING YOU TO FREE TV,"(728, 90)",AntennawEB.org CONNECTING YOU TO FREE TV,6.0,5.0,0.6,0.0,,1.0
"wil
LIGHT OF LIFE
RESCUE MISSION
WHERE HOPE AND HEALING MEET
Thanksgiving
Meals
For Families
In Need
Cares
64 LUMBER CLEARVIEW DLC
Gateway
Health","(300, 250)",wil LIGHT OF LIFE RESCUE MISSION WHERE HOPE AND HEALING MEET Thanksgiving Meals For Families In Need Cares 64 LUMBER CLEARVIEW DLC Gateway Health,24.0,13.0,0.5416666666666666,0.0,,0.5
"B
Big Brothers
Big Sisters.
OF AMERICA
EMPOWER A KID IN YOUR COMMUNITY TODAY.
Learn How
Car","(728, 90)",B Big Brothers Big Sisters. OF AMERICA EMPOWER A KID IN YOUR COMMUNITY TODAY. Learn How Car,17.0,8.0,0.47058823529411764,0.0,,0.5
"THE SPIRIT OF COCKTAILS & CULTURE
LIKE US ON
FACEBOOK","(970, 90)",THE SPIRIT OF COCKTAILS & CULTURE LIKE US ON FACEBOOK,10.0,9.0,0.6,0.0,,0.5
"Register by:
JUNE 17
Vote Early:
JUNE 17-25
Election Day:
JUNE 27
NYC, rank your
vote this June!
Find out
WAT
NYC.gov/DemocracyNYC City NYC
FOXCON
Comm
MYC
VON
Rank up to
5 candidates","(728, 90)","Register by: JUNE 17 Vote Early: JUNE 17-25 Election Day: JUNE 27 NYC, rank your vote this June! Find out WAT NYC.gov/DemocracyNYC City NYC FOXCON Comm MYC VON Rank up to 5 candidates",33.0,9.0,0.2727272727272727,1.0,,0.5
"5G Plus
One family. One home.
Then why multiple mobile recharges?
Get 2 SIMs at *599
Airtel
Family
Plan","(728, 90)",5G Plus One family. One home. Then why multiple mobile recharges? Get 2 SIMs at *599 Airtel Family Plan,19.0,1.0,0.05263157894736842,0.0,,0.5
"Drive
$3 Use S3 as a
Local Drive
• Works with any S3-compatible
service
Free Starter Edition","(300, 250)",Drive $3 Use S3 as a Local Drive • Works with any S3-compatible service Free Starter Edition,17.0,1.0,0.058823529411764705,0.0,,1.0
"Stay
Up Late.
Your Future Will Thank You.
YOUR >>> Saturdays on
>>>MOVE NBC after SNL
WITH ANDY STANLEY","(300, 250)",Stay Up Late. Your Future Will Thank You. YOUR >>> Saturdays on >>>MOVE NBC after SNL WITH ANDY STANLEY,19.0,7.0,0.3684210526315789,0.0,,1.0
"SUPPORT A
LOCAL CHURCH
GIVE THANKS
FOR MOM
Ovens
007
10
I'M HONORING
BY SUPPORTING
MY CHURCH
UMC
A
#I Give
UMC
LEARN
MORE","(970, 250)",SUPPORT A LOCAL CHURCH GIVE THANKS FOR MOM Ovens 007 10 I'M HONORING BY SUPPORTING MY CHURCH UMC A #I Give UMC LEARN MORE,24.0,18.0,0.6,0.0,,1.0
"Introducing
Dymension
Series
The Evolution of
Extraordinary Speakers
Learn More
D.
DEFINITIVE TECHNOLOGY
www.","(336, 280)",Introducing Dymension Series The Evolution of Extraordinary Speakers Learn More D. DEFINITIVE TECHNOLOGY www.,14.0,3.0,0.21428571428571427,0.0,,0.5
"DOGS
ON SALE NOW","(728, 90)",DOGS ON SALE NOW,4.0,4.0,0.6,0.0,,0.5
"YOU HAVE ONLY
2 MOVES
deve
TRY
Seot
HERO
WARS
1Q:155","(300, 250)",YOU HAVE ONLY 2 MOVES deve TRY Seot HERO WARS 1Q:155,11.0,8.0,0.6,0.0,,0.5
"GROCERY
WORKER'S
APPRECIATION
FUND
KJ
KENDALL JACKSON
United
Way","(300, 250)",GROCERY WORKER'S APPRECIATION FUND KJ KENDALL JACKSON United Way,9.0,7.0,0.6,0.0,,0.5
"a new era of sleep
ASHLEY All-new Tempur-Pedic® mattresses.
shop now
TEMPUR-PEDIC","(728, 90)",a new era of sleep ASHLEY All-new Tempur-Pedic® mattresses. shop now TEMPUR-PEDIC,12.0,2.0,0.16666666666666666,0.0,,0.5
"RIDE SAFE, IT'S FUN!
SCOUT'S
HONOR.
POLARIS-BSA ATV
SAFETY PROGRAMS
are hands-on experiences
practicing sale riding. Situations
include hill riding, emergency
stopping and swerwing, quick
turns, and riding over obstacles.
POLARIS
IN PROID PARTNERSHIP WITH
BOY SCOUTS OF AMERICA
LEARN MORE","(300, 250)","RIDE SAFE, IT'S FUN! SCOUT'S HONOR. POLARIS-BSA ATV SAFETY PROGRAMS are hands-on experiences practicing sale riding. Situations include hill riding, emergency stopping and swerwing, quick turns, and riding over obstacles. POLARIS IN PROID PARTNERSHIP WITH BOY SCOUTS OF AMERICA LEARN MORE",41.0,21.0,0.5121951219512195,1.0,,1.0
"Look for challenges.
See opportunities.
Experience the Heitman difference.
KHEITMAN","(970, 90)",Look for challenges. See opportunities. Experience the Heitman difference. KHEITMAN,10.0,1.0,0.1,0.0,,0.5
"Territorial
Savings Bank
Serving wall For 100 Year
Ready to purchase a
home or refinance?
APPLY ONLINE NOW
BEST
BEST SHALL BE
IN
ID
MOIC","(728, 90)",Territorial Savings Bank Serving wall For 100 Year Ready to purchase a home or refinance? APPLY ONLINE NOW BEST BEST SHALL BE IN ID MOIC,25.0,10.0,0.4,0.0,,0.5
"COZISLIDES.
Worlds
comfiest
home shoe.
GET 60% OFF","(160, 600)",COZISLIDES. Worlds comfiest home shoe. GET 60% OFF,8.0,3.0,0.375,0.0,,1.0
"SPEED, SIMPLIFY, EXTEND
with Nudura Insulated Concrete Forms
Nudura
LEARN MORE ▸","(728, 90)","SPEED, SIMPLIFY, EXTEND with Nudura Insulated Concrete Forms Nudura LEARN MORE ▸",12.0,5.0,0.4166666666666667,0.0,,0.5
"AMERICAN FRENDS
MAGEN
DAVID
ADOM A
Saving lives. It's in our blood.
TIT
אדום
Make an impact on
the lives of Israelis.
Support Magen David Adom.
Israel's paramedic and
Red Cross service.
DONATE NOW","(970, 250)",AMERICAN FRENDS MAGEN DAVID ADOM A Saving lives. It's in our blood. TIT אדום Make an impact on the lives of Israelis. Support Magen David Adom. Israel's paramedic and Red Cross service. DONATE NOW,34.0,8.0,0.23529411764705882,0.0,,1.0
"The LAST WALLET
YOU'LL EVER NEED
*****
Bang good
EL GRIG","(300, 250)",The LAST WALLET YOU'LL EVER NEED ***** Bang good EL GRIG,11.0,7.0,0.6,0.0,,1.0
"The 2023
Jeep Wrangler
Forging a new path to the future, the Jeep Wrangler
4x4 pushes legendary capability to new frontiers.
CLICK TO
FIND YOURS
TODAY!
ZIMMERMAN'S
1435 Market St. Sunbury - 570-286-2100","(970, 90)","The 2023 Jeep Wrangler Forging a new path to the future, the Jeep Wrangler 4x4 pushes legendary capability to new frontiers. CLICK TO FIND YOURS TODAY! ZIMMERMAN'S 1435 Market St. Sunbury - 570-286-2100",33.0,6.0,0.18181818181818182,1.0,,1.0
"inspire and fuel their curiosity with
Nat Geo Kids
SUBSCRIBE
KRS
LYNX
Bas
KIDS
CO FUTURE","(728, 90)",inspire and fuel their curiosity with Nat Geo Kids SUBSCRIBE KRS LYNX Bas KIDS CO FUTURE,16.0,6.0,0.375,0.0,,1.0
"DataCamp
A modern learning
experience for
data science and
analytics
SALE
RSQL>-E
Learn More","(300, 600)",DataCamp A modern learning experience for data science and analytics SALE RSQL>-E Learn More,14.0,2.0,0.14285714285714285,0.0,,0.5
"WATCH NOW
Full movies & series online!
• Quick 1-minute signup
• Unlimited access to films & series
Steam your favorite HD movies and series.
This and much more on Streaming Online.","(300, 600)",WATCH NOW Full movies & series online! • Quick 1-minute signup • Unlimited access to films & series Steam your favorite HD movies and series. This and much more on Streaming Online.,32.0,3.0,0.09375,1.0,,1.0
"75
Soft clouds
BLACK
FRIDAY
ZOLUCKY
UP TO
50% OFF
SHOP NOW","(970, 250)",75 Soft clouds BLACK FRIDAY ZOLUCKY UP TO 50% OFF SHOP NOW,12.0,8.0,0.6,0.0,,0.5
"SUMMER
COURSES
Join us this summer for a unique
opportunity to immerse yourself
in the thought of John Paul II!
JULY 17-21: THEOLOGY OF THE BODY
JULY 24-28: FAITH & AMERICAN CULTURE
PONTIFICAL JOHN PAUL II INSTITUTE
FOR STUDIES ON MARRIAGE & FAMILY","(300, 250)",SUMMER COURSES Join us this summer for a unique opportunity to immerse yourself in the thought of John Paul II! JULY 17-21: THEOLOGY OF THE BODY JULY 24-28: FAITH & AMERICAN CULTURE PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE & FAMILY,43.0,22.0,0.5116279069767442,1.0,,1.0
"PATENTS
PENDING
NEW MAGNETIC
BOILER FILTER XL
Webstone
a brand of NIBCOⓇ","(728, 90)",PATENTS PENDING NEW MAGNETIC BOILER FILTER XL Webstone a brand of NIBCOⓇ,12.0,8.0,0.6,0.0,,0.5
"INVITATION
LEXUS
SALES EVENT
RZ Luxury
NX 450h+
Limited availability
ENDS APRIL 3
LEXUS
LEARN MORE","(970, 90)",INVITATION LEXUS SALES EVENT RZ Luxury NX 450h+ Limited availability ENDS APRIL 3 LEXUS LEARN MORE,16.0,11.0,0.6,0.0,,0.5
"Ariel Rider
FATHERS
DAY SALE
YOUR SUMMER
ESCAPE
SAVE UP
TO $300
SHOP NOW","(160, 600)",Ariel Rider FATHERS DAY SALE YOUR SUMMER ESCAPE SAVE UP TO $300 SHOP NOW,14.0,11.0,0.6,0.0,,0.5
"S NEWSLETTER
THE
Get The Star headline Stories
in your email inbox
every morning
FREE SUBSCRIPTION →","(336, 280)",S NEWSLETTER THE Get The Star headline Stories in your email inbox every morning FREE SUBSCRIPTION →,17.0,4.0,0.23529411764705882,0.0,,0.5
"Insticator
TURN COMMENTS INTO
Community
WHILE INCREASING ENGAGEMENT
REQUEST A DEMO
Hill","(300, 250)",Insticator TURN COMMENTS INTO Community WHILE INCREASING ENGAGEMENT REQUEST A DEMO Hill,12.0,8.0,0.6,0.0,,0.5
"35TH ANNIVERS
CLINTON COUNTY
Speedway
MILLHALL-PR
www.clintoncountyspeedway.com
WHERE ACTION IS THE ATTRACTION
ON FRIDAY NIGHTS!
JUST $12/ KIDS FREE (12 & under with a paid adult)","(970, 90)",35TH ANNIVERS CLINTON COUNTY Speedway MILLHALL-PR www.clintoncountyspeedway.com WHERE ACTION IS THE ATTRACTION ON FRIDAY NIGHTS! JUST $12/ KIDS FREE (12 & under with a paid adult),26.0,16.0,0.6,1.0,,0.5
"BRYANT
BRRIDGE
AUCTION
COMPANY
Let US Sell Your Guns!
Click here","(970, 90)",BRYANT BRRIDGE AUCTION COMPANY Let US Sell Your Guns! Click here,11.0,5.0,0.45454545454545453,1.0,,0.5
"MOVEMENT
SKRILLEX. UNDERWORLD
BASEMENT JAXX (DJ SET)
.
.
THREE 6 MAFIA - CARIBOU
MOODYMANN - KASH DOLL
BONOBO (DJ SET). DJ MINX
CYBOTRON TSHA + MANY MORE!
MAY 27-29 HART PLAZA DETROIT
GET TICKETS AT MOVEMENTFESTIVAL.COM","(300, 250)",MOVEMENT SKRILLEX. UNDERWORLD BASEMENT JAXX (DJ SET) . . THREE 6 MAFIA - CARIBOU MOODYMANN - KASH DOLL BONOBO (DJ SET). DJ MINX CYBOTRON TSHA + MANY MORE! MAY 27-29 HART PLAZA DETROIT GET TICKETS AT MOVEMENTFESTIVAL.COM,37.0,30.0,0.6,1.0,,0.5
"Sotheby's
American
Art
NEW YORK
22 NOVEMBER
LEARN MORE
Ⓒ2021 MILTON AVERY TRUST/ARTISTS RIGHTS SOCIETY (ARS), NEWYORK
SOTHEBY'S, INC. LICENSE NO.1216058. SOTHEBY'S, INC. 2021","(300, 250)","Sotheby's American Art NEW YORK 22 NOVEMBER LEARN MORE Ⓒ2021 MILTON AVERY TRUST/ARTISTS RIGHTS SOCIETY (ARS), NEWYORK SOTHEBY'S, INC. LICENSE NO.1216058. SOTHEBY'S, INC. 2021",24.0,19.0,0.6,0.0,,0.5
"AtheAdEngine
Powering The Publisher
$","(300, 250)",AtheAdEngine Powering The Publisher $,5.0,0.0,0.0,0.0,,0.5
"big
yachts
LET US GET YOU ON THE WATER!","(728, 90)",big yachts LET US GET YOU ON THE WATER!,9.0,7.0,0.6,1.0,,1.0
"DIGITAL TRENDS
Best fitness
trackers
Read more","(300, 250)",DIGITAL TRENDS Best fitness trackers Read more,7.0,2.0,0.2857142857142857,0.0,,0.5
